Brand,Model Name,Series,ScreenSize,processorFrequency,Rear Camera MP,frontCameraMP,operatingSystem,ramIn,batteryCapacity,InternalStorage,url,Color
MOTOROLA,Moto M 4Gb,M Series,5.5,2.2GHz Octa-core,16,8,Android 6.0.1,4,3050,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+M+4Gb.jpg,"Gold, Silver"
MOTOROLA,Moto E4,Others,5,1.3GHz Quad-core,8,5,Android 7.1,2,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+E4.jpg,"Black, Blush Gold"
MOTOROLA,E4 Plus,Others,5.5,1.3GHz Quad-core,13,5,Android 7.1.1,3,5000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E4+Plus.jpg,"Iron Grey, Fine Gold"
MOTOROLA,Moto Z Play,Others,5.5,2GHz Octa-core,16,5,Android 6.0.1,3,3510,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+Z+Play.jpg,"Black, Silver, Black Slate White, Fine Gold, Sugar White"
MOTOROLA,Moto C,Others,5,1.1GHz Quad-core,5,2,Android 7.0,1,2350,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+C.jpg,"Metallic Cherry, Pearl White, Fine Gold, Starry Black"
MOTOROLA,Moto C Plus,Others,5,1.3GHz Quad-core,8,2,Android 7.0,2,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+C+Plus.jpg,"Metallic Cherry, Pearl White, Fine Gold, Starry Black"
MOTOROLA,Moto X4 ( 4+64 Gb),Others,5.2,2.2GHz Octa-core,12,16,Android 7.1.1,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+X4+(+4%2B64+Gb).jpg,"Super Black, Sterling Blue"
MOTOROLA,Moto Z2 Play,Others,5.5,2.2GHz Octa-core,12,5,Android 7.1.1,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Moto+Z2+Play.jpg,"Lunar Grey, Fine Gold"
MOZOMAXX,A5,A Series,2.8,N/A,N/A,N/A,N/A,N/A,2800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A5.jpg,N/A
MOZOMAXX,A2,A Series,2.4,N/A,N/A,N/A,N/A,N/A,1300,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A2.jpg,N/A
MOZOMAXX,A3,A Series,2.4,N/A,N/A,N/A,N/A,N/A,1300,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A3.jpg,N/A
MOZOMAXX,E4,E Series,1.8,N/A,N/A,N/A,N/A,N/A,700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E4.jpg,N/A
MOZOMAXX,E6,E Series,1.8,N/A,N/A,N/A,N/A,N/A,700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E6.jpg,N/A
MOZOMAXX,E2,E Series,1.8,N/A,N/A,N/A,N/A,N/A,700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E2.jpg,N/A
MOZOMAXX,E3,E Series,1.8,N/A,N/A,N/A,N/A,N/A,700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E3.jpg,N/A
MOZOMAXX,E1,E Series,1.8,N/A,N/A,N/A,N/A,N/A,700,N/A,,N/A
M-TECH,G10,G Series,2.8,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G10.jpg,N/A
M-TECH,G24,G Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G24.jpg,N/A
M-TECH,G51,G Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G51.jpg,N/A
M-TECH,G55,G Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G55.jpg,N/A
M-TECH,G71,G Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G71.jpg,N/A
M-TECH,G77,G Series,1.8,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G77.jpg,N/A
M-TECH,G9,G Series,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/G9.jpg,N/A
M-TECH,L 33,L Series,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L+33.jpg,N/A
M-TECH,L10,L Series,2.4,N/A,N/A,N/A,N/A,N/A,2000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L10.jpg,N/A
M-TECH,L15,L Series,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L15.jpg,N/A
M-TECH,L20,L Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L20.jpg,N/A
M-TECH,L21,L Series,2.4,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L21.jpg,N/A
M-TECH,L25,L Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L25.jpg,N/A
M-TECH,L33+,L Series,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L33%2B.jpg,N/A
M-TECH,L55,L Series,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L55.jpg,N/A
M-TECH,L6+,L Series,2.4,N/A,N/A,N/A,N/A,N/A,1450,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L6%2B.jpg,N/A
M-TECH,L66,L Series,1.8,N/A,N/A,N/A,N/A,N/A,1800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/L66.jpg,N/A
M-TECH,Ace 4G,Others,4,1.3GHz Quad-core,5,2,6,1,1600,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Ace+4G.jpg,"Black, Red"
M-TECH,Ace Pro 4G,Others,4,1.3GHz Quad-core,3.2,1.3,7,512MB,1800,512MB,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Ace+Pro+4G.jpg,Gold
M-TECH,Atom,Others,2.4,N/A,N/A,N/A,N/A,N/A,2800,N/A,,N/A
M-TECH,Atom+,Others,2.4,N/A,N/A,N/A,N/A,N/A,3000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Atom%2B.jpg,N/A
M-TECH,Champ,Others,2.4,N/A,N/A,N/A,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Champ.jpg,N/A
M-TECH,Classic,Others,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Classic.jpg,N/A
M-TECH,Classy,Others,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Classy.jpg,N/A
M-TECH,Eros 4G,Others,5,1.3GHz Quad-core,5,2,6,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eros+4G.jpg,Gold
M-TECH,Eros Plus 4G,Others,5,1.3GHz Quad-core,5,0.3,7,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eros+Plus+4G.jpg,"Black, Gold"
M-TECH,Freedom,Others,4,N/A,N/A,N/A,N/A,N/A,1100,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Freedom.jpg,N/A
M-TECH,Jumbo,Others,1.8,N/A,N/A,N/A,N/A,N/A,2500,N/A,,N/A
M-TECH,M15 Pro,Others,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/M15+Pro.jpg,N/A
M-TECH,Power Pro,Others,2.8,N/A,N/A,N/A,N/A,N/A,2800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Power+Pro.jpg,N/A
M-TECH,Snap Selfie,Others,2.4,N/A,N/A,N/A,N/A,N/A,2000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Snap+Selfie.jpg,N/A
M-TECH,Tez 4G,Others,5,1.3GHz Quad-core,5,2,6,1,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Tez+4G.jpg,"Black, Gold"
M-TECH,Trendy +,Others,2.8,N/A,N/A,N/A,N/A,N/A,2800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Trendy+%2B.jpg,N/A
M-TECH,Turbo 4G,Turbo,5,1GHz Quad-core,3.2,1.3,7,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Turbo+4G.jpg,Black
M-TECH,V14,V Series,2.4,N/A,N/A,N/A,N/A,N/A,1700,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/V14.jpg,N/A
M-TECH,V3,V Series,2.4,N/A,N/A,N/A,N/A,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/V3.jpg,N/A
M-TECH,V9,V Series,2.4,N/A,N/A,N/A,N/A,N/A,1000,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/V9.jpg,N/A
NOKIA,Nokia N5,N Series,5.2,Octa-core,13,8,Android 7.1.1,2,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+N5.jpg,"Tempered Blue, Copper, Matte Black, Silver"
NOKIA,Nokia 6,N Series,5.5,1.4GHz Octa-core,16,8,Android 7.1.1,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+6.jpg,"Arte Black, Matte Black, Tempered Blue, Silver, Copper"
NOKIA,Nokia 2,N Series,5,1.3GHz Quad-core,8,5,Android 7.1.1,1,4100,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+2.jpg,"Pewter/ Black, Pewter/ White, Copper/ Black"
NOKIA,Nokia 5 3Gb,N Series,5.2,Octa-core,13,8,Android 7.1.1,3,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+5+3Gb.jpg,"Tempered Blue, Copper, Matte Black, Silver"
NOKIA,Nokia N3,N Series,5,1.3GHz Quad-core,8,8,Android 7.0,2,2630,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+N3.jpg,"Silver White, Matte Black, Tempered Blue, Copper White"
NOKIA,N8,N Series,5.3,1.8GHz Octa-core,13,13,Android 7.1.1,4,3090,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/N8.jpg,"Polished Blue, Tempered Blue, Steel, Polished Copper"
NOKIA,105 Dual,Others,1.4,N/A,No,No,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/105+Dual.jpg,"Black, Cyan, White"
NOKIA,105 Ss,Others,1.4,N/A,No,No,N/A,N/A,800,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/105+Ss.jpg,"Black, Cyan, White"
NOKIA,230 Ds,Others,2.8,N/A,2,2,Series 30+,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/230+Ds.jpg,"Black, White"
NOKIA,130,Others,1.8,N/A,0.3,No,Series 30,N/A,1020,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/130.jpg,"Red, Grey, Black"
NOKIA,Nokia 216 Ds,Others,2.4,N/A,0.3,0.3,Series 30,N/A,1020,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Nokia+216+Ds.jpg,"Black, Grey, Blue"
NOKIA,3310 (2017),Others,2.4,N/A,2,No,Series 30,N/A,1200,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/3310+(2017).jpg,"Warm Red (Glossy), Dark Blue (Matte), Yellow (Glossy), Grey (Matte)"
NOKIA,150 Ds,Others,2.4,N/A,0.3,No,Series 30,N/A,1020,N/A,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/150+Ds.jpg,"Black, White"
OPPO,A83,A Series,5.7,2.5GHz Octa-core,13,8,7.1,3,3180,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A83.jpg,Black
OPPO,A71,A Series,5.2,1.5GHz Octa-core,13,5,7.1,3,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A71.jpg,"Gold,Black"
OPPO,A57,A Series,5.2,1.4GHz Octa-core,13,16,6,3,2900,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A57.jpg,"Rose Gold,Gold"
OPPO,A37,A Series,5,1.2GHz Quad-core,8,5,5.1,2,2630,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/A37.jpg,"Gold,Grey"
OPPO,F5 Youth,F Series,6,Octa-core,13,16,7.1,3,3200,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/F5+Youth.jpg,N/A
OPPO,F5 32Gb,F Series,6,Octa-core,16,20,7.1,4,3200,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/F5+32Gb.jpg,"Black,Gold,Red"
OPPO,F3,F Series,5.5,1.5GHz Octa-core,13,16,6,4,3200,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/F3.jpg,"Gold,Black"
OPPO,F3 Plus,F Series,6,1.95GHz Octa-core,16,16,6,4,4000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/F3+Plus.jpg,"Black,Gold"
PANASONIC,Eluga A2,Eluga,5,1GHz Quad-core,8,5,5.1,3,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+A2.jpg,"Gold, Silver"
PANASONIC,Eluga A3,Eluga,5.2,1.25GHz Octa-core,13,8,7,3,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+A3.jpg,"Mocha Gold, Gold, Grey"
PANASONIC,Eluga A3 Pro,Eluga,5.2,1.3GHz Octa-core,13,8,7,3,4000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+A3+Pro.jpg,"Mocha Gold, Gold, Grey"
PANASONIC,Eluga A4,Eluga,5.2,1.25GHz Quad-core,13,5,7,3,5000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+A4.jpg,"Champagne Gold, Mocha Gold, Marine Blue"
PANASONIC,Eluga Arc 2,Eluga,5,1.3GHz Quad-core,8,5,6,3,2450,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+Arc+2.jpg,"Gold, Rose Gold"
PANASONIC,Eluga I2 Activ 1Gb,Eluga,5,1.2GHz Quad-core,8,5,7,1,2200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+I2+Activ+1Gb.jpg,"Gold, Rose Gold, Grey"
PANASONIC,Eluga I2 Activ 2Gb,Eluga,5,1.2GHz Quad-core,8,5,7,2,2200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+I2(2Gb).jpg,"Gold, Rose Gold, Grey"
PANASONIC,Eluga I2(1Gb),Eluga,5,1GHz Quad-core,8,2,5.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+I2(1Gb).jpg,"Metallic Silver, Metallic Gold, Metallic Grey"
PANASONIC,Eluga I2(2Gb),Eluga,5,1GHz Quad-core,8,2,5.1,2,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+I2(2Gb).jpg,"Metallic Silver, Metallic Gold, Metallic Grey"
PANASONIC,Eluga I4,Eluga,5,1.25GHz Quad-core,8,5,7,2,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+I4.jpg,"Blue, Black, Gold"
PANASONIC,Eluga Note,Eluga,5.5,1.3GHz Octa-core,16,5,6,3,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+Note.jpg,Champagne Gold
PANASONIC,Eluga Prim,Eluga,5,1.2GHz Quad-core,13,5,6,3,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+Prim.jpg,"grey, gold"
PANASONIC,Eluga Pulse X,Eluga,5.5,1.25GHz Quad-core,13,5,6,3,3000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+Pulse+X.jpg,N/A
PANASONIC,Eluga Tapp,Eluga,5,1.25GHz Quad-core,8,5,6,2,2800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Eluga+Tapp.jpg,"Champagne Gold, Silver Grey"
PANASONIC,I3 Mega,Eluga,5.5,1.3GHz Quad-core,13,5,5.1,3,4000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/I3+Mega.jpg,"Champagne Gold, Silver"
PANASONIC,I2_3G,I Series,5,1GHz Quad-core,8,2,5.1,2,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/I2_3G.jpg,"Metallic Silver, Metallic Gold, Metallic Grey"
PANASONIC,Arc,Others,4.7,1.2GHz Quad-core,8,5,5.1,2,1800,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/Arc.jpg,Gold
PANASONIC,Icon,Others,5.5,1.5GHz Octa-core,13,8,4.4.4,2,3500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/Icon.jpg,"Gold, Slate"
PANASONIC,Switch,Others,5.5,1.5GHz Octa-core,13,5,5,2,2910,32,,Gun Metal Grey
PANASONIC,Turbo,Others,5,1.5GHz Octa-core,13,5,5.1,3,2350,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Turbo.jpg,"Marine Blue, Champagne Gold, Rose Gold"
PANASONIC,P100 2Gb,P Series,5,1.25GHz Quad-core,8,5,7,2,2200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P100+2Gb.jpg,"Blue, Black, Gold, Dark Grey"
PANASONIC,P50,P Series,5,1.3GHz Quad-core,8,2,5.1,1,2150,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P50.jpg,"Fabric Silver, Fabric Gold"
PANASONIC,P55,P Series,5.5,1.2GHz Quad-core,8,2,4.4.2,1,2500,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P55.jpg,White
PANASONIC,P55 Novo,P Series,5.3,1.4GHz Octa-core,13,5,4.4.2,1,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P55+Novo.jpg,"Gold, Gray, Blue"
PANASONIC,P55_2Gb,P Series,5.5,1.2GHz Quad-core,8,2,4.4.2,2,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P55_2Gb.jpg,White
PANASONIC,P66,P Series,5,1.3GHz Quad-core,8,5,5.1,2,3200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P66.jpg,"Electric Blue, Rose Gold, Russet Brown"
PANASONIC,P75,P Series,5,1.3GHz Quad-core,8,5,5.1,1,5000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P75.jpg,"Champagne Gold, Sand Black"
PANASONIC,P77,P Series,5,1GHz Quad-core,8,2,5.1,1,2000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P77.jpg,"White, Grey"
PANASONIC,P88,P Series,5.3,1.25GHz Quad-core,13,5,6,2,2600,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P88.jpg,"Gold, Charcoal Grey"
PANASONIC,P9,P Series,N/A,1.1GHz Quad-core,8,5,7,1,2210,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P9.jpg,"Champagne Gold, Black"
PANASONIC,P91,P Series,5,1.1GHz Quad-core,8,5,7,1,2500,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P91.jpg,"Blue, Gold, Black"
PANASONIC,P99,P Series,5,1.25GHz Quad-core,8,5,7,2,2000,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/P99.jpg,"Champagne Gold, Black, Blue"
PANASONIC,T30,T Series,4,1.3GHz Quad-core,5,2,5.1,512MB,1400,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T30.jpg,N/A
PANASONIC,T33,T Series,4,1.2GHz Quad-core,3,0.3,4.4.2,512MB,1500,4,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T33.jpg,N/A
PANASONIC,T44,T Series,4,1.3GHz Quad-core,5,2,6,1,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T44.jpg,N/A
PANASONIC,T44 Lite,T Series,4,1.3GHz Quad-core,2,0.3,N/A,512MB,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T44+Lite.jpg,"Rose Gold, Champagne Gold, Electric Blue"
PANASONIC,T50,T Series,4.5,1.3GHz Quad-core,5,2,5.1,1,1600,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T50.jpg,"Rose Gold, Champagne Gold, Midnight Blue"
SMARTRON,Srt(4+64),Smart Phones,5.5,1.44GHz Quad-core,13,5,7,4,3000,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Srt(4%2B64).jpg,Titanium Gray
SMARTRON,Srt(4+32),Smartron,5.5,1.44GHz Quad-core,13,5,7,4,3000,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/Srt(4%2B32).jpg,Titanium Gray
SONY,C3 Dual,C Series,5.5,1.2GHz Quad-core,8,5,4.4,1,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C3+Dual.jpg,"White, Black, Mint"
SONY,C4 Dual,C Series,5.5,1.7GHz Octa-core,13,5,5,2,2600,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C4+Dual.jpg,"White, Black, Green"
SONY,C5 Ultra Dual,C Series,6,1.7GHz Octa-core,13,13,5,2,2930,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/C5+Ultra+Dual.jpg,"Black, White, Soft Mint"
SONY,E4 4G,E Series,4.7,1.5GHz Quad-core,5,2,4.4.4,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E4+4G.jpg,"Black, White"
SONY,E4 Dual,E Series,5,1.3GHz Quad-core,5,2,4.4,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/1/E4+Dual.jpg,"Black, White"
SONY,M2 Dual,M Series,4.8,1.2GHz Quad-core,8,0.3,4.3,1,2300,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/M2+Dual.jpg,"Black, White, Purple"
SONY,M4 Aqua,M Series,5,1GHz Octa-core,13,5,5,2,2400,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/M4+Aqua.jpg,"Black, White, Coral"
SONY,M5,M Series,5,2GHz Octa-core,21.5,13,5,3,2600,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/2/M5.jpg,N/A
SONY,T2 Ultra(Dual),T Series,6,1.4GHz Quad-core,13,1.1,4.3,1,3000,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T2+Ultra(Dual).jpg,"Black, White, Purple"
SONY,T3,T Series,5.3,1.4GHz Quad-core,8,1.1,4.4,1,2500,8,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/3/T3.jpg,"Black, White, Purple"
SONY,Xperia L2,Xperia,5.5,Quad-Core,13,8,7.1.1,3,3300,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+L2.jpg,"Black, Gold, Pink"
SONY,Xperia R1,Xperia,5.2,Octa-Core,13,8,7,2,2620,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+R1.jpg,"Black, Silver"
SONY,Xperia R1 Plus,Xperia,5.2,Octa-Core,13,8,7,3,2620,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+R1+Plus.jpg,"Black, Silver"
SONY,Xperia X,Xperia,5,Qualcomm Snapdragon 650,23,13,6,3,2620,32,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+X.jpg,"White, Graphite Black, Lime Gold, Rose Gold"
SONY,Xperia Xz,Xperia,5.2,1.6GHz Quad-Core,23,13,6,3,2900,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+Xz.jpg,"Mineral Black, Platinum, Forest Blue"
SONY,Xperia Xzs,Xperia,5.2,1.6GHz Quad-Core,19,13,7.1.1,4,2900,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xperia+Xzs.jpg,"Ice Blue, Silver, Black"
SONY,Xz1,Xperia,5.2,Octa-Core,19,13,8,4,2700,64,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Xz1.jpg,Black
SONY,Z2,Z Series,5.2,2.3GHZ Quad-Core,20.7,2.2,4.4,3,3200,16,https://s3-ap-southeast-1.amazonaws.com/mydukan/1+Portal/Samsung/4/Z2.jpg,"White, Black, Purple"
